"Date","Time","Lat","Lng","Alt","Accuracy","CPS","uSv/h"
"2025-01-01","16:46:47","","","87.8","10.68","20.7","0.1260"
"2025-01-01","16:46:48","","","87.8","10.73","23.3","0.1150"
"2025-01-01","16:46:49","","","87.8","10.79","22.3","0.1235"
"2025-01-01","16:46:50","","","87.8","10.88","19.7","0.0784"
"2025-01-01","16:46:51","","","87.8","10.96","18.1","0.0765"
"2025-01-01","16:46:52","","","87.8","11.03","18.9","0.0905"
"2025-01-01","16:46:53","","","87.8","11.12","17.5","0.0930"
"2025-01-01","16:46:54","","","87.8","11.27","17.5","0.0950"
"2025-01-01","16:46:55","","","87.8","11.44","18.0","0.0792"
"2025-01-01","16:46:56","","","87.8","11.56","17.6","0.0923"
"2025-01-01","16:46:57","","","87.8","11.68","18.3","0.0854"
"2025-01-01","16:46:58","","","87.8","11.78","17.0","0.0874"
"2025-01-01","16:46:59","","","87.8","11.88","16.3","0.1053"
"2025-01-01","16:47:00","","","87.8","11.88","16.1","0.1192"
"2025-01-01","16:47:01","","","87.8","11.82","16.1","0.1092"
"2025-01-01","16:47:02","","","87.8","11.81","17.3","0.1165"
"2025-01-01","16:47:03","","","87.8","11.77","18.3","0.1430"
"2025-01-01","16:47:04","","","87.8","11.75","22.1","0.1130"
"2025-01-01","16:47:05","","","87.8","11.63","24.3","0.1193"
"2025-01-01","16:47:06","","","87.8","11.52","23.5","0.0811"
"2025-01-01","16:47:07","","","87.8","11.43","20.6","0.0796"
"2025-01-01","16:47:08","","","87.8","11.32","19.6","0.0784"
"2025-01-01","16:47:09","","","87.8","11.20","19.0","0.0728"
"2025-01-01","16:47:10","","","87.8","11.07","18.8","0.0714"
"2025-01-01","16:47:11","","","87.8","10.99","19.7","0.0988"
"2025-01-01","16:47:12","","","87.8","10.91","20.3","0.1095"
"2025-01-01","16:47:13","","","87.8","10.83","19.6","0.1207"
"2025-01-01","16:47:14","","","87.8","10.74","22.0","0.1032"
"2025-01-01","16:47:15","","","87.8","10.69","22.0","0.1002"
"2025-01-01","16:47:16","","","87.8","10.61","23.3","0.1057"
"2025-01-01","16:47:17","","","87.8","10.54","20.5","0.1168"
"2025-01-01","16:47:18","","","87.8","10.48","19.1","0.0993"
"2025-01-01","16:47:19","","","87.8","10.45","17.5","0.0652"
"2025-01-01","16:47:20","","","87.8","10.46","15.8","0.0835"
"2025-01-01","16:47:21","","","87.8","10.45","16.3","0.0995"
"2025-01-01","16:47:22","","","87.8","10.48","18.6","0.1073"
"2025-01-01","16:47:23","","","87.8","10.50","22.8","0.1313"
"2025-01-01","16:47:24","","","87.8","10.52","22.6","0.0945"
"2025-01-01","16:47:25","","","87.8","10.51","21.6","0.0897"
"2025-01-01","16:47:26","","","87.8","10.47","19.7","0.0793"
"2025-01-01","16:47:27","","","87.8","10.43","18.9","0.0906"
"2025-01-01","16:47:28","","","87.8","10.38","17.5","0.0859"
"2025-01-01","16:47:29","","","87.8","10.35","16.5","0.0993"
"2025-01-01","16:47:30","","","87.8","10.35","19.1","0.0973"
"2025-01-01","16:47:31","","","87.8","10.34","18.0","0.1015"
"2025-01-01","16:47:32","","","87.8","10.32","18.5","0.1013"
"2025-01-01","16:47:33","","","87.8","10.30","17.7","0.0834"
"2025-01-01","16:47:34","","","87.8","10.31","15.9","0.0911"
"2025-01-01","16:47:35","","","87.8","10.31","15.9","0.1075"
"2025-01-01","16:47:36","","","87.8","10.28","16.8","0.1070"
"2025-01-01","16:47:37","","","87.8","10.27","16.7","0.1232"
"2025-01-01","16:47:38","","","87.8","10.27","18.6","0.1197"
"2025-01-01","16:47:39","","","87.8","10.27","18.8","0.1067"
"2025-01-01","16:47:40","","","87.8","10.27","20.2","0.1097"
"2025-01-01","16:47:41","","","87.8","10.27","20.9","0.1068"
"2025-01-01","16:47:42","","","87.8","10.29","20.6","0.0848"
"2025-01-01","16:47:43","","","87.8","10.32","18.3","0.0672"
"2025-01-01","16:47:44","","","87.8","10.32","16.5","0.0601"
"2025-01-01","16:47:45","","","87.8","10.32","15.5","0.0837"
"2025-01-01","16:47:46","","","87.8","10.31","15.8","0.0919"
"2025-01-01","16:47:47","","","87.8","10.29","19.7","0.1203"
"2025-01-01","16:47:48","","","87.8","10.27","22.6","0.1487"
"2025-01-01","16:47:49","","","87.8","10.23","22.4","0.1755"
"2025-01-01","16:47:50","","","87.8","10.20","19.9","0.1612"
"2025-01-01","16:47:51","","","87.8","10.20","20.5","0.1553"
"2025-01-01","16:47:52","","","87.8","10.21","21.0","0.1263"
"2025-01-01","16:47:53","","","87.8","10.24","20.3","0.1402"
"2025-01-01","16:47:54","","","87.8","10.26","21.0","0.1068"
"2025-01-01","16:47:55","","","87.8","10.30","20.4","0.1188"
"2025-01-01","16:47:56","","","87.8","10.33","21.4","0.1173"
"2025-01-01","16:47:57","","","87.8","10.34","19.2","0.1038"
"2025-01-01","16:47:58","","","87.8","10.33","18.3","0.1110"
"2025-01-01","16:47:59","","","87.8","10.30","17.6","0.0901"
"2025-01-01","16:48:00","","","87.8","10.27","17.6","0.0947"
"2025-01-01","16:48:01","","","87.8","10.23","19.6","0.1095"
"2025-01-01","16:48:02","","","87.8","10.20","18.0","0.0857"
"2025-01-01","16:48:03","","","87.8","10.18","17.9","0.0837"
"2025-01-01","16:48:04","","","87.8","10.15","17.7","0.0826"
"2025-01-01","16:48:05","","","87.8","10.13","17.0","0.0778"
"2025-01-01","16:48:06","","","87.8","10.12","19.3","0.0720"
"2025-01-01","16:48:07","","","87.8","10.09","20.9","0.0759"
"2025-01-01","16:48:08","","","87.8","10.07","21.6","0.0749"
"2025-01-01","16:48:09","","","87.8","10.06","21.6","0.0939"
"2025-01-01","16:48:10","","","87.8","10.06","20.5","0.0980"
"2025-01-01","16:48:11","","","87.8","10.03","20.4","0.1358"
"2025-01-01","16:48:12","","","87.8","10.00","20.4","0.1237"
"2025-01-01","16:48:13","","","87.8","10.00","19.0","0.1307"
"2025-01-01","16:48:14","","","87.8","9.98","18.3","0.1370"
"2025-01-01","16:48:15","","","87.8","9.95","17.2","0.0979"
"2025-01-01","16:48:16","","","87.8","9.94","16.6","0.1143"
"2025-01-01","16:48:17","","","87.8","9.94","18.3","0.1308"
"2025-01-01","16:48:18","","","87.8","9.94","23.8","0.1295"
"2025-01-01","16:48:19","","","87.8","9.95","24.8","0.1228"
"2025-01-01","16:48:20","","","87.8","9.97","24.2","0.1038"
"2025-01-01","16:48:21","","","87.8","9.98","21.5","0.0793"
"2025-01-01","16:48:22","","","87.8","9.98","20.5","0.0957"
"2025-01-01","16:48:23","","","87.8","9.98","20.4","0.0857"
"2025-01-01","16:48:24","","","87.8","9.98","20.4","0.0936"
"2025-01-01","16:48:25","","","87.8","9.97","19.9","0.0699"
"2025-01-01","16:48:26","","","87.8","9.96","18.9","0.1048"
"2025-01-01","16:48:27","","","87.8","9.94","19.9","0.1085"
"2025-01-01","16:48:28","","","87.8","9.94","18.1","0.1065"
"2025-01-01","16:48:29","","","87.8","9.94","17.5","0.1000"
"2025-01-01","16:48:30","","","87.8","9.94","16.7","0.0954"
"2025-01-01","16:48:31","","","87.8","9.94","17.5","0.0943"
"2025-01-01","16:48:32","","","87.8","9.94","18.6","0.1047"
"2025-01-01","16:48:33","","","87.8","9.94","19.3","0.1022"
"2025-01-01","16:48:34","","","87.8","9.94","18.4","0.1367"
"2025-01-01","16:48:35","","","87.8","9.94","18.5","0.1357"
"2025-01-01","16:48:36","","","87.8","9.94","20.1","0.1608"
"2025-01-01","16:48:37","","","87.8","9.94","21.7","0.1742"
"2025-01-01","16:48:38","","","87.8","9.94","19.9","0.1250"
"2025-01-01","16:48:39","","","87.8","9.94","20.2","0.1338"
"2025-01-01","16:48:40","","","87.8","9.94","19.5","0.1373"
"2025-01-01","16:48:41","","","87.8","9.94","20.6","0.1288"
"2025-01-01","16:48:42","","","87.8","9.94","19.0","0.1187"
"2025-01-01","16:48:43","","","87.8","9.94","19.9","0.1070"
"2025-01-01","16:48:44","","","87.8","9.94","20.1","0.1275"
"2025-01-01","16:48:45","","","87.8","9.94","22.3","0.1332"
"2025-01-01","16:48:46","","","87.8","9.97","22.4","0.1155"
"2025-01-01","16:48:47","","","87.8","9.98","20.1","0.0856"
"2025-01-01","16:48:48","","","87.8","9.99","20.5","0.0732"
"2025-01-01","16:48:49","","","87.8","10.00","18.4","0.0752"
"2025-01-01","16:48:50","","","87.8","10.00","16.8","0.1112"
"2025-01-01","16:48:51","","","87.8","9.99","17.7","0.1290"
"2025-01-01","16:48:52","","","87.8","9.98","16.4","0.1195"
"2025-01-01","16:48:53","","","87.8","9.97","16.3","0.1165"
"2025-01-01","16:48:54","","","87.8","9.97","19.0","0.1077"
"2025-01-01","16:48:55","","","87.8","9.97","21.6","0.0869"
"2025-01-01","16:48:56","","","87.8","9.97","20.1","0.0925"
"2025-01-01","16:48:57","","","87.8","9.96","18.4","0.1000"
"2025-01-01","16:48:58","","","87.8","9.95","17.5","0.0980"
"2025-01-01","16:48:59","","","87.8","9.94","20.0","0.0927"
"2025-01-01","16:49:00","","","87.8","9.94","21.2","0.0952"
"2025-01-01","16:49:01","","","87.8","9.94","21.5","0.0885"
"2025-01-01","16:49:02","","","87.8","9.94","18.2","0.0878"
"2025-01-01","16:49:03","","","87.8","9.94","18.2","0.1043"
"2025-01-01","16:49:04","","","87.8","9.94","19.9","0.1065"
"2025-01-01","16:49:05","","","87.8","9.95","21.9","0.1217"
"2025-01-01","16:49:06","","","87.8","9.98","20.2","0.0984"
"2025-01-01","16:49:07","","","87.8","10.02","18.3","0.0923"
"2025-01-01","16:49:08","","","87.8","10.04","17.7","0.0887"
"2025-01-01","16:49:09","","","87.8","10.06","18.0","0.1015"
"2025-01-01","16:49:10","","","87.8","10.08","20.6","0.1025"
"2025-01-01","16:49:11","","","87.8","10.08","21.7","0.0895"
"2025-01-01","16:49:12","","","87.8","10.07","21.8","0.0712"
"2025-01-01","16:49:13","","","87.8","10.03","22.1","0.0977"
"2025-01-01","16:49:14","","","87.8","10.00","21.7","0.1175"
"2025-01-01","16:49:15","","","87.8","9.99","21.5","0.1412"
"2025-01-01","16:49:16","","","87.8","9.98","20.8","0.1437"
"2025-01-01","16:49:17","","","87.8","9.97","21.2","0.1387"
"2025-01-01","16:49:18","","","87.8","9.95","20.4","0.1032"
"2025-01-01","16:49:19","","","87.8","9.97","20.1","0.0862"
"2025-01-01","16:49:20","","","87.8","9.98","19.1","0.0812"
"2025-01-01","16:49:21","","","87.8","9.98","18.7","0.0993"
"2025-01-01","16:49:22","","","87.8","9.99","18.6","0.1123"
"2025-01-01","16:49:23","","","87.8","9.99","17.4","0.1070"
"2025-01-01","16:49:24","","","87.8","9.98","16.3","0.0994"
"2025-01-01","16:49:25","","","87.8","9.97","16.8","0.0960"
"2025-01-01","16:49:26","","","87.8","9.95","17.6","0.0830"
"2025-01-01","16:49:27","","","87.8","9.94","18.0","0.0859"
"2025-01-01","16:49:28","","","87.8","9.94","18.4","0.0784"
"2025-01-01","16:49:29","","","87.8","9.94","17.2","0.1090"
"2025-01-01","16:49:30","","","87.8","9.94","17.4","0.1077"
"2025-01-01","16:49:31","","","87.8","9.95","17.3","0.1128"
"2025-01-01","16:49:32","","","87.8","9.96","18.0","0.1163"
"2025-01-01","16:49:33","","","87.8","9.98","18.6","0.0956"
"2025-01-01","16:49:34","","","87.8","9.99","18.4","0.0884"
"2025-01-01","16:49:35","","","87.8","10.00","17.0","0.0985"
"2025-01-01","16:49:36","","","87.8","10.02","16.8","0.1303"
"2025-01-01","16:49:37","","","87.8","10.02","16.2","0.1198"
"2025-01-01","16:49:38","","","87.8","10.05","14.9","0.1237"
"2025-01-01","16:49:39","","","87.8","10.06","14.4","0.0980"
"2025-01-01","16:49:40","","","87.8","10.07","14.9","0.0787"
"2025-01-01","16:49:41","","","87.8","10.08","16.3","0.0839"
"2025-01-01","16:49:42","","","87.8","10.07","20.2","0.0886"
"2025-01-01","16:49:43","","","87.8","10.06","22.8","0.1047"
"2025-01-01","16:49:44","","","87.8","10.05","23.0","0.1025"
"2025-01-01","16:49:45","","","87.8","10.04","22.1","0.1088"
"2025-01-01","16:49:46","","","87.8","10.06","20.7","0.1068"
"2025-01-01","16:49:47","","","87.8","10.06","21.8","0.1018"
"2025-01-01","16:49:48","","","87.8","10.07","21.3","0.0987"
"2025-01-01","16:49:49","","","87.8","10.08","20.8","0.1148"
"2025-01-01","16:49:50","","","87.8","10.10","19.7","0.1142"
"2025-01-01","16:49:51","","","87.8","10.12","20.3","0.1257"
"2025-01-01","16:49:52","","","87.8","10.14","22.8","0.1277"
"2025-01-01","16:49:53","","","87.8","10.20","21.1","0.1102"
"2025-01-01","16:49:54","","","87.8","10.23","20.2","0.0887"
"2025-01-01","16:49:55","","","87.8","10.24","19.3","0.0638"
"2025-01-01","16:49:56","","","87.8","10.25","17.6","0.0881"
"2025-01-01","16:49:57","","","87.8","10.23","19.5","0.0917"
"2025-01-01","16:49:58","","","87.8","10.20","20.7","0.1048"
"2025-01-01","16:49:59","","","87.8","10.18","21.6","0.1148"
"2025-01-01","16:50:00","","","87.8","10.21","20.1","0.1102"
"2025-01-01","16:50:01","","","87.8","10.27","22.3","0.1275"
"2025-01-01","16:50:02","","","87.8","10.32","27.0","0.1402"
"2025-01-01","16:50:03","","","87.8","10.40","26.4","0.1415"
"2025-01-01","16:50:04","","","87.8","10.46","25.1","0.1347"
"2025-01-01","16:50:05","","","87.8","10.54","23.1","0.1453"
"2025-01-01","16:50:06","","","87.8","10.60","22.5","0.1885"
"2025-01-01","16:50:07","","","87.8","10.65","20.4","0.1302"
"2025-01-01","16:50:08","","","87.8","10.70","20.0","0.1498"
"2025-01-01","16:50:09","","","87.8","10.75","17.5","0.1122"
"2025-01-01","16:50:10","","","87.8","10.80","18.2","0.1437"
"2025-01-01","16:50:11","","","86.1","10.83","21.4","0.1442"
"2025-01-01","16:50:12","","","87.8","10.81","24.2","0.1260"
"2025-01-01","16:50:13","","","86.1","10.80","21.5","0.0924"
"2025-01-01","16:50:14","","","87.8","10.79","20.1","0.1025"
"2025-01-01","16:50:15","","","87.8","10.77","18.2","0.1093"
"2025-01-01","16:50:16","","","87.8","10.74","19.7","0.1377"
"2025-01-01","16:50:17","","","87.8","10.72","19.7","0.1062"
"2025-01-01","16:50:18","","","87.8","10.73","20.2","0.1082"
"2025-01-01","16:50:19","","","87.8","10.75","18.9","0.1007"
"2025-01-01","16:50:20","","","87.8","10.74","17.2","0.1065"
"2025-01-01","16:50:21","","","87.8","10.72","17.0","0.1023"
"2025-01-01","16:50:22","","","87.8","10.71","18.2","0.1340"
"2025-01-01","16:50:23","","","87.8","10.69","19.2","0.1178"
"2025-01-01","16:50:24","","","87.8","10.68","19.5","0.1272"
"2025-01-01","16:50:25","","","87.8","10.67","18.4","0.1342"
"2025-01-01","16:50:26","","","87.8","10.67","18.2","0.1427"
"2025-01-01","16:50:27","","","87.8","10.68","18.6","0.1262"
"2025-01-01","16:50:28","","","87.8","10.69","18.7","0.1162"
"2025-01-01","16:50:29","","","87.8","10.71","19.9","0.0966"
"2025-01-01","16:50:30","","","87.8","10.74","19.4","0.0859"
"2025-01-01","16:50:31","","","87.8","10.76","19.0","0.0855"
"2025-01-01","16:50:32","","","87.8","10.79","20.6","0.0826"
"2025-01-01","16:50:33","","","87.8","10.81","22.9","0.1062"
"2025-01-01","16:50:34","","","87.8","10.81","23.5","0.1355"
"2025-01-01","16:50:35","","","87.8","10.81","21.9","0.1372"
"2025-01-01","16:50:36","","","87.8","10.77","21.9","0.1133"
"2025-01-01","16:50:37","","","87.8","10.72","21.5","0.0894"
"2025-01-01","16:50:38","","","87.8","10.66","21.1","0.0738"
"2025-01-01","16:50:39","","","87.8","10.60","18.0","0.0714"
"2025-01-01","16:50:40","","","87.8","10.56","16.6","0.0764"
"2025-01-01","16:50:41","","","87.8","10.55","16.7","0.0772"
"2025-01-01","16:50:42","","","87.8","10.56","16.6","0.1068"
"2025-01-01","16:50:43","","","87.8","10.59","18.0","0.1153"
"2025-01-01","16:50:44","","","87.8","10.63","18.3","0.1050"
"2025-01-01","16:50:45","","","87.8","10.69","18.5","0.0898"
"2025-01-01","16:50:46","","","87.8","10.73","18.8","0.1248"
"2025-01-01","16:50:47","","","87.8","10.75","21.1","0.1472"
"2025-01-01","16:50:48","","","87.8","10.80","23.0","0.1975"
"2025-01-01","16:50:49","","","87.8","10.84","23.3","0.1597"
"2025-01-01","16:50:50","","","87.8","10.87","20.8","0.1192"
"2025-01-01","16:50:51","","","87.8","10.88","20.1","0.0798"
"2025-01-01","16:50:52","","","87.8","10.90","19.0","0.0945"
"2025-01-01","16:50:53","","","87.8","10.90","19.3","0.0852"
"2025-01-01","16:50:54","","","87.8","10.89","17.7","0.0719"
"2025-01-01","16:50:55","","","87.8","10.87","16.7","0.0689"
"2025-01-01","16:50:56","","","87.8","10.88","17.5","0.0659"
"2025-01-01","16:50:57","","","87.8","10.88","25.1","0.0939"
"2025-01-01","16:50:58","","","87.8","10.87","23.3","0.0938"
"2025-01-01","16:50:59","","","87.8","10.90","22.3","0.0956"
"2025-01-01","16:51:00","","","87.8","10.94","20.2","0.1123"
"2025-01-01","16:51:01","","","87.8","10.98","18.6","0.1048"
"2025-01-01","16:51:02","","","87.8","10.98","19.6","0.0974"
"2025-01-01","16:51:03","","","87.8","10.98","17.6","0.0878"
"2025-01-01","16:51:04","","","87.8","11.01","17.0","0.0725"
"2025-01-01","16:51:05","","","87.8","11.01","17.9","0.0815"
"2025-01-01","16:51:06","","","87.8","10.98","20.4","0.1112"
"2025-01-01","16:51:07","","","87.8","10.93","23.4","0.1317"
"2025-01-01","16:51:08","","","87.8","10.93","21.8","0.1383"
"2025-01-01","16:51:09","","","87.8","10.94","19.7","0.1253"
"2025-01-01","16:51:10","","","87.8","10.96","18.2","0.1185"
"2025-01-01","16:51:11","","","87.8","11.00","17.7","0.1043"
"2025-01-01","16:51:12","","","87.8","11.04","18.6","0.0981"
"2025-01-01","16:51:13","","","87.8","11.11","19.1","0.0788"
"2025-01-01","16:51:14","","","87.8","11.13","19.2","0.0999"
"2025-01-01","16:51:15","","","87.8","11.15","19.6","0.1255"
"2025-01-01","16:51:16","","","87.8","11.15","18.3","0.1190"
"2025-01-01","16:51:17","","","87.8","11.15","18.7","0.1230"
"2025-01-01","16:51:18","","","87.8","11.16","18.8","0.1088"
"2025-01-01","16:51:19","","","87.8","11.15","19.9","0.0888"
"2025-01-01","16:51:20","","","87.8","11.14","21.3","0.0836"
"2025-01-01","16:51:21","","","87.8","11.15","19.5","0.0839"
"2025-01-01","16:51:22","","","87.8","11.17","19.9","0.1002"
"2025-01-01","16:51:23","","","87.8","11.16","18.9","0.0937"
"2025-01-01","16:51:24","","","87.8","11.16","18.4","0.0955"
"2025-01-01","16:51:25","","","87.8","11.17","18.8","0.0738"
